campaign_id,date,platform,optimization_goal,daily_budget,target_cpa,min_roas,impressions,clicks,conversions,spend,revenue,ctr,cvr,roas,cpa,cpc,cpm
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-08-28,criteo,roas,5.255999999999999,5.255999999999999,1.5,840,49,1,4.38,171.0,0.058333333333333334,0.02040816326530612,39.04109589041096,4.38,0.08938775510204082,5.2142857142857135
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-08-29,criteo,roas,15.031439999999998,5.010479999999999,1.5,2543,60,3,12.5262,569.31,0.023594180102241447,0.05,45.449537768836514,4.1754,0.20876999999999998,4.925756979944946
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-08-30,criteo,roas,17.40888,5.80296,1.5,1028,69,3,14.5074,842.17,0.06712062256809338,0.043478260869565216,58.051063595130756,4.8358,0.2102521739130435,14.112256809338522
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-08-31,criteo,roas,3.18,3.18,1.5,1559,53,1,2.6500000000000004,-9.030000000000001,0.03399615137908916,0.018867924528301886,-3.4075471698113207,2.6500000000000004,0.05,1.6998075689544583
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-01,criteo,roas,34.06392,17.03196,1.5,351,22,2,28.3866,1399.33,0.06267806267806268,0.09090909090909091,49.29544221569331,14.1933,1.2903,80.87350427350427
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-14,criteo,roas,0.06,0.06,1.5,20,1,0,0.05,-1.0,0.05,0.0,-1.0,0.05,0.05,2.5
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-18,criteo,roas,2.2800000000000002,2.2800000000000002,1.5,1691,38,0,1.9000000000000001,-38.0,0.02247191011235955,0.0,-20.0,1.9000000000000001,0.05,1.1235955056179776
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-19,criteo,roas,2.16,2.16,1.5,824,36,0,1.8,-36.0,0.043689320388349516,0.0,-20.0,1.8,0.05,2.1844660194174756
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-21,criteo,roas,1.3800000000000001,1.3800000000000001,1.5,401,23,0,1.1500000000000001,-23.0,0.057356608478802994,0.0,-19.999999999999996,1.1500000000000001,0.05,2.8678304239401498
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-22,criteo,roas,6.65976,6.65976,1.5,257,16,1,5.5498,262.49,0.0622568093385214,0.0625,47.29719989909546,5.5498,0.3468625,21.59455252918288
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-25,criteo,roas,1.56,1.56,1.5,551,26,0,1.3,-26.0,0.047186932849364795,0.0,-20.0,1.3,0.05,2.3593466424682394
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-26,criteo,roas,1.5,1.5,1.5,310,25,1,1.25,-11.4,0.08064516129032258,0.04,-9.120000000000001,1.25,0.05,4.032258064516129
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-28,criteo,roas,2.2788000000000004,2.2788000000000004,1.5,527,37,1,1.8990000000000002,58.95,0.07020872865275142,0.02702702702702703,31.042654028436015,1.8990000000000002,0.05132432432432433,3.6034155597722966
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-09-29,criteo,roas,0.8400000000000001,0.8400000000000001,1.5,312,14,0,0.7000000000000001,-14.0,0.04487179487179487,0.0,-14.0,0.7000000000000001,0.05,2.243589743589744
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-04,criteo,roas,0.06,0.06,1.5,15,1,0,0.05,-1.0,0.06666666666666667,0.0,-1.0,0.05,0.05,3.3333333333333335
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-19,criteo,roas,0.18000000000000002,0.18000000000000002,1.5,34,3,0,0.15000000000000002,-3.0,0.08823529411764706,0.0,-3.0,0.15000000000000002,0.05,4.411764705882354
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-20,criteo,roas,0.06,0.06,1.5,11,1,0,0.05,-1.0,0.09090909090909091,0.0,-1.0,0.05,0.05,4.545454545454546
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-21,criteo,roas,7.461599999999999,7.461599999999999,1.5,2280,58,1,6.217999999999999,253.89999999999998,0.02543859649122807,0.017241379310344827,40.833065294306856,6.217999999999999,0.10720689655172412,2.72719298245614
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-22,criteo,roas,1.62,1.62,1.5,858,27,0,1.35,-27.0,0.03146853146853147,0.0,-20.0,1.35,0.05,1.5734265734265735
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-23,criteo,roas,1.7400000000000002,1.7400000000000002,1.5,364,29,1,1.4500000000000002,16.96,0.07967032967032966,0.034482758620689655,11.69655172413793,1.4500000000000002,0.05,3.983516483516484
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-24,criteo,roas,1.7400000000000002,1.7400000000000002,1.5,1006,29,0,1.4500000000000002,-29.0,0.02882703777335984,0.0,-19.999999999999996,1.4500000000000002,0.05,1.4413518886679924
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-27,criteo,roas,13.90224,4.63408,1.5,2081,49,3,11.5852,668.68,0.023546371936568958,0.061224489795918366,57.718468390705375,3.8617333333333335,0.2364326530612245,5.567131186929362
3A6D1FCBAB6AFCC55B941FC4EE674ADF,2020-10-28,criteo,roas,1.08,1.08,1.5,447,18,0,0.9,-18.0,0.040268456375838924,0.0,-18.0,0.9,0.05,2.0134228187919465
3ACE31A520292A07DCB284315D35A24F,2020-08-11,criteo,roas,0.06,0.06,1.5,17,1,0,0.05,-1.0,0.058823529411764705,0.0,-1.0,0.05,0.05,2.941176470588235
3ACE31A520292A07DCB284315D35A24F,2020-10-20,criteo,roas,0.06,0.06,1.5,21,1,0,0.05,-1.0,0.047619047619047616,0.0,-1.0,0.05,0.05,2.3809523809523814
3ACE31A520292A07DCB284315D35A24F,2020-11-01,criteo,roas,0.12,0.12,1.5,54,2,0,0.1,-2.0,0.037037037037037035,0.0,-2.0,0.1,0.05,1.8518518518518519
3B4AAA4CE81BF8DE122915672418824D,2020-08-07,criteo,roas,34.01784,2.4298457142857144,1.5,11995,438,14,28.3482,321.56071,0.03651521467278032,0.0319634703196347,11.343249659590379,2.0248714285714287,0.06472191780821918,2.363334722801167
3B4AAA4CE81BF8DE122915672418824D,2020-08-08,criteo,roas,17.7,2.2125,1.5,8251,295,8,14.75,-1.0234600000000071,0.035753242031268936,0.02711864406779661,-0.06938711864406828,1.84375,0.05,1.7876621015634468
3B4AAA4CE81BF8DE122915672418824D,2020-08-10,criteo,roas,16.0416,2.0052,1.5,6325,205,8,13.367999999999999,48.45294,0.03241106719367589,0.03902439024390244,3.624546678635548,1.6709999999999998,0.06520975609756097,2.1135177865612644
3B4AAA4CE81BF8DE122915672418824D,2020-08-11,criteo,roas,9.54,2.385,1.5,1663,159,4,7.95,-58.35695,0.09561034275405893,0.025157232704402517,-7.340496855345911,1.9875,0.05,4.7805171377029465
3B4AAA4CE81BF8DE122915672418824D,2020-08-14,criteo,roas,0.06,0.06,1.5,18,1,0,0.05,-1.0,0.05555555555555555,0.0,-1.0,0.05,0.05,2.7777777777777777
3B4AAA4CE81BF8DE122915672418824D,2020-08-21,criteo,roas,2.5799999999999996,2.5799999999999996,1.5,635,43,1,2.15,-26.10649,0.06771653543307087,0.023255813953488372,-12.142553488372094,2.15,0.05,3.3858267716535435
3B4AAA4CE81BF8DE122915672418824D,2020-08-22,criteo,roas,2.94,1.47,1.5,1218,49,2,2.45,-21.032539999999997,0.040229885057471264,0.04081632653061224,-8.584710204081631,1.225,0.05,2.0114942528735633
3B4AAA4CE81BF8DE122915672418824D,2020-08-30,criteo,roas,0.06,0.06,1.5,22,1,0,0.05,-1.0,0.045454545454545456,0.0,-1.0,0.05,0.05,2.272727272727273
3B4AAA4CE81BF8DE122915672418824D,2020-08-31,criteo,roas,0.06,0.06,1.5,28,1,0,0.05,-1.0,0.03571428571428571,0.0,-1.0,0.05,0.05,1.7857142857142858
3B4AAA4CE81BF8DE122915672418824D,2020-09-01,criteo,roas,0.18000000000000002,0.18000000000000002,1.5,300,3,0,0.15000000000000002,-3.0,0.01,0.0,-3.0,0.15000000000000002,0.05,0.5000000000000001
3B4AAA4CE81BF8DE122915672418824D,2020-09-14,criteo,roas,11.02992,2.205984,1.5,4545,102,5,9.191600000000001,53.959329999999994,0.022442244224422443,0.049019607843137254,5.870504591148438,1.8383200000000002,0.09011372549019608,2.022354235423543
3B4AAA4CE81BF8DE122915672418824D,2020-09-15,criteo,roas,4.920000000000001,2.4600000000000004,1.5,5947,82,2,4.1000000000000005,-16.101150000000004,0.013788464772154027,0.024390243902439025,-3.9271097560975616,2.0500000000000003,0.05,0.6894232386077014
3B4AAA4CE81BF8DE122915672418824D,2020-09-18,criteo,roas,5.1,5.1,1.5,8500,85,1,4.25,-69.87413,0.01,0.011764705882352941,-16.440971764705882,4.25,0.05,0.5
3B4AAA4CE81BF8DE122915672418824D,2020-09-19,criteo,roas,4.493039999999999,1.4976799999999997,1.5,2529,66,3,3.7441999999999993,10.75593,0.02609727164887307,0.045454545454545456,2.872691095561135,1.2480666666666664,0.05673030303030302,1.4805061289047052
3B4AAA4CE81BF8DE122915672418824D,2020-09-28,criteo,roas,0.06,0.06,1.5,13,1,0,0.05,-1.0,0.07692307692307693,0.0,-1.0,0.05,0.05,3.8461538461538463
3B4AAA4CE81BF8DE122915672418824D,2020-09-29,criteo,roas,11.7,1.95,1.5,3971,195,6,9.75,-108.25707,0.049106018635104505,0.03076923076923077,-11.103289230769231,1.625,0.05,2.4553009317552257
3B4AAA4CE81BF8DE122915672418824D,2020-09-30,criteo,roas,7.86,1.31,1.5,1728,131,6,6.550000000000001,196.39778,0.07581018518518519,0.04580152671755725,29.98439389312977,1.0916666666666668,0.05,3.7905092592592595
3B4AAA4CE81BF8DE122915672418824D,2020-10-04,criteo,roas,14.520000000000001,2.0742857142857147,1.5,4157,242,7,12.100000000000001,-99.04762,0.05821505893673322,0.028925619834710745,-8.185753719008263,1.7285714285714289,0.05,2.9107529468366615
3B4AAA4CE81BF8DE122915672418824D,2020-10-05,criteo,roas,8.58,1.0725,1.5,2178,143,8,7.15,49.03081,0.06565656565656566,0.055944055944055944,6.857455944055944,0.89375,0.05,3.2828282828282833
3B4AAA4CE81BF8DE122915672418824D,2020-10-19,criteo,roas,15.06,1.8825,1.5,7848,251,8,12.55,-27.721469999999997,0.03198267074413864,0.03187250996015936,-2.208882071713147,1.56875,0.05,1.5991335372069317
3B4AAA4CE81BF8DE122915672418824D,2020-10-20,criteo,roas,12.06,1.0963636363636364,1.5,3323,201,11,10.05,144.24309,0.06048751128498345,0.05472636815920398,14.352546268656715,0.9136363636363637,0.05,3.0243755642491728
3B4AAA4CE81BF8DE122915672418824D,2020-10-21,criteo,roas,9.76704,1.22088,1.5,2261,146,8,8.1392,230.42256999999995,0.06457319770013269,0.0547945205479452,28.31022336347552,1.0174,0.05574794520547946,3.599823087129589
3B4AAA4CE81BF8DE122915672418824D,2020-10-22,criteo,roas,4.290959999999999,1.4303199999999998,1.5,1768,68,3,3.5757999999999996,17.639669999999995,0.038461538461538464,0.04411764705882353,4.933069522903964,1.1919333333333333,0.052585294117647056,2.022511312217194
3B4AAA4CE81BF8DE122915672418824D,2020-10-23,criteo,roas,1.6800000000000002,1.6800000000000002,1.5,458,28,1,1.4000000000000001,8.096869999999996,0.0611353711790393,0.03571428571428571,5.783478571428568,1.4000000000000001,0.05,3.0567685589519655
3B4AAA4CE81BF8DE122915672418824D,2020-10-24,criteo,roas,1.56,1.56,1.5,424,26,1,1.3,-1.06813,0.06132075471698113,0.038461538461538464,-0.8216384615384615,1.3,0.05,3.066037735849057
3B4AAA4CE81BF8DE122915672418824D,2020-10-26,criteo,roas,0.48,0.48,1.5,205,8,0,0.4,-8.0,0.03902439024390244,0.0,-8.0,0.4,0.05,1.9512195121951221
3B4AAA4CE81BF8DE122915672418824D,2020-10-27,criteo,roas,0.24,0.24,1.5,145,4,0,0.2,-4.0,0.027586206896551724,0.0,-4.0,0.2,0.05,1.3793103448275863
3B4AAA4CE81BF8DE122915672418824D,2020-10-28,criteo,roas,1.4376,1.4376,1.5,608,16,1,1.198,0.7540399999999998,0.02631578947368421,0.0625,0.6294156928213688,1.198,0.074875,1.970394736842105
3C5FE3370451FAB3525496A1592E6609,2020-08-07,criteo,roas,1.5,0.75,1.5,483,25,2,1.25,86.87842,0.051759834368530024,0.08,69.502736,0.625,0.05,2.587991718426501
3C5FE3370451FAB3525496A1592E6609,2020-08-08,criteo,roas,1.62,0.54,1.5,478,27,3,1.35,96.39094,0.056485355648535567,0.1111111111111111,71.40069629629629,0.45,0.05,2.8242677824267783
3C5FE3370451FAB3525496A1592E6609,2020-08-09,criteo,roas,0.06,0.06,1.5,29,1,0,0.05,-1.0,0.034482758620689655,0.0,-1.0,0.05,0.05,1.7241379310344829
3C5FE3370451FAB3525496A1592E6609,2020-08-10,criteo,roas,1.17576,0.58788,1.5,336,17,2,0.9798,132.64524,0.050595238095238096,0.11764705882352941,132.64524,0.4899,0.05763529411764706,2.9160714285714286
3C5FE3370451FAB3525496A1592E6609,2020-08-11,criteo,roas,0.48,0.48,1.5,130,8,0,0.4,-8.0,0.06153846153846154,0.0,-8.0,0.4,0.05,3.076923076923077
3C5FE3370451FAB3525496A1592E6609,2020-08-14,criteo,roas,0.12,0.12,1.5,32,2,0,0.1,-2.0,0.0625,0.0,-2.0,0.1,0.05,3.125
3C5FE3370451FAB3525496A1592E6609,2020-08-15,criteo,roas,0.3,0.3,1.5,62,5,0,0.25,-5.0,0.08064516129032258,0.0,-5.0,0.25,0.05,4.032258064516129
3C5FE3370451FAB3525496A1592E6609,2020-08-21,criteo,roas,0.6,0.6,1.5,132,10,0,0.5,-10.0,0.07575757575757576,0.0,-10.0,0.5,0.05,3.787878787878788
3C5FE3370451FAB3525496A1592E6609,2020-08-22,criteo,roas,0.48,0.48,1.5,267,8,0,0.4,-8.0,0.0299625468164794,0.0,-8.0,0.4,0.05,1.4981273408239701
3C5FE3370451FAB3525496A1592E6609,2020-08-28,criteo,roas,0.12,0.12,1.5,24,2,0,0.1,-2.0,0.08333333333333333,0.0,-2.0,0.1,0.05,4.166666666666667
3C5FE3370451FAB3525496A1592E6609,2020-08-29,criteo,roas,0.48,0.48,1.5,203,8,0,0.4,-8.0,0.03940886699507389,0.0,-8.0,0.4,0.05,1.9704433497536948
3C5FE3370451FAB3525496A1592E6609,2020-08-30,criteo,roas,0.06,0.06,1.5,14,1,0,0.05,-1.0,0.07142857142857142,0.0,-1.0,0.05,0.05,3.5714285714285716
3C5FE3370451FAB3525496A1592E6609,2020-08-31,criteo,roas,0.24,0.24,1.5,78,4,0,0.2,-4.0,0.05128205128205128,0.0,-4.0,0.2,0.05,2.5641025641025643
3C5FE3370451FAB3525496A1592E6609,2020-09-14,criteo,roas,0.8999999999999999,0.44999999999999996,1.5,359,15,2,0.75,25.08678,0.04178272980501393,0.13333333333333333,25.08678,0.375,0.05,2.0891364902506964
3C5FE3370451FAB3525496A1592E6609,2020-09-15,criteo,roas,0.8999999999999999,0.44999999999999996,1.5,1083,15,2,0.75,149.84905,0.013850415512465374,0.13333333333333333,149.84905,0.375,0.05,0.6925207756232687
3C5FE3370451FAB3525496A1592E6609,2020-09-18,criteo,roas,0.96,0.96,1.5,344,16,0,0.8,-16.0,0.046511627906976744,0.0,-16.0,0.8,0.05,2.3255813953488373
3C5FE3370451FAB3525496A1592E6609,2020-09-19,criteo,roas,0.66,0.66,1.5,585,11,0,0.55,-11.0,0.018803418803418803,0.0,-11.0,0.55,0.05,0.9401709401709403
3C5FE3370451FAB3525496A1592E6609,2020-09-21,criteo,roas,0.12,0.12,1.5,29,2,0,0.1,-2.0,0.06896551724137931,0.0,-2.0,0.1,0.05,3.4482758620689657
3C5FE3370451FAB3525496A1592E6609,2020-09-25,criteo,roas,0.12,0.12,1.5,25,2,0,0.1,-2.0,0.08,0.0,-2.0,0.1,0.05,4.0
3C5FE3370451FAB3525496A1592E6609,2020-09-28,criteo,roas,0.18000000000000002,0.18000000000000002,1.5,88,3,0,0.15000000000000002,-3.0,0.03409090909090909,0.0,-3.0,0.15000000000000002,0.05,1.7045454545454548
3C5FE3370451FAB3525496A1592E6609,2020-09-29,criteo,roas,0.8999999999999999,0.44999999999999996,1.5,268,15,2,0.75,57.84074,0.055970149253731345,0.13333333333333333,57.84074,0.375,0.05,2.798507462686567
3C5FE3370451FAB3525496A1592E6609,2020-09-30,criteo,roas,0.54,0.54,1.5,254,9,1,0.45,81.68525,0.03543307086614173,0.1111111111111111,81.68525,0.45,0.05,1.7716535433070866
3C5FE3370451FAB3525496A1592E6609,2020-10-04,criteo,roas,0.54,0.54,1.5,240,9,0,0.45,-9.0,0.0375,0.0,-9.0,0.45,0.05,1.8750000000000002
3C5FE3370451FAB3525496A1592E6609,2020-10-05,criteo,roas,0.36000000000000004,0.36000000000000004,1.5,92,6,0,0.30000000000000004,-6.0,0.06521739130434782,0.0,-6.0,0.30000000000000004,0.05,3.260869565217392
3C5FE3370451FAB3525496A1592E6609,2020-10-19,criteo,roas,0.7200000000000001,0.7200000000000001,1.5,244,12,1,0.6000000000000001,50.84019,0.04918032786885246,0.08333333333333333,50.84019,0.6000000000000001,0.05,2.459016393442623
3C5FE3370451FAB3525496A1592E6609,2020-10-20,criteo,roas,0.336,0.336,1.5,35,3,1,0.28,45.44556,0.08571428571428572,0.3333333333333333,45.44556,0.28,0.09333333333333334,8.0
3C5FE3370451FAB3525496A1592E6609,2020-10-21,criteo,roas,0.42000000000000004,0.42000000000000004,1.5,173,7,0,0.35000000000000003,-7.0,0.04046242774566474,0.0,-7.0,0.35000000000000003,0.05,2.023121387283237
3C5FE3370451FAB3525496A1592E6609,2020-10-23,criteo,roas,0.42000000000000004,0.42000000000000004,1.5,100,7,0,0.35000000000000003,-7.0,0.07,0.0,-7.0,0.35000000000000003,0.05,3.5000000000000004
3C5FE3370451FAB3525496A1592E6609,2020-10-24,criteo,roas,0.06,0.06,1.5,19,1,0,0.05,-1.0,0.05263157894736842,0.0,-1.0,0.05,0.05,2.631578947368421
3C5FE3370451FAB3525496A1592E6609,2020-10-27,criteo,roas,0.48,0.48,1.5,121,8,1,0.4,5.754020000000001,0.06611570247933884,0.125,5.754020000000001,0.4,0.05,3.3057851239669427
3C5FE3370451FAB3525496A1592E6609,2020-10-28,criteo,roas,0.12,0.12,1.5,49,2,0,0.1,-2.0,0.04081632653061224,0.0,-2.0,0.1,0.05,2.0408163265306123
3C5FE3370451FAB3525496A1592E6609,2020-10-31,criteo,roas,0.06,0.06,1.5,20,1,0,0.05,-1.0,0.05,0.0,-1.0,0.05,0.05,2.5
3C5FE3370451FAB3525496A1592E6609,2020-11-01,criteo,roas,0.36000000000000004,0.36000000000000004,1.5,126,6,0,0.30000000000000004,-6.0,0.047619047619047616,0.0,-6.0,0.30000000000000004,0.05,2.3809523809523814
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-09-14,criteo,roas,0.6,0.6,1.5,300,10,0,0.5,-10.0,0.03333333333333333,0.0,-10.0,0.5,0.05,1.6666666666666667
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-09-15,criteo,roas,0.3,0.3,1.5,79,5,0,0.25,-5.0,0.06329113924050633,0.0,-5.0,0.25,0.05,3.1645569620253164
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-09-18,criteo,roas,0.3,0.3,1.5,79,5,1,0.25,12.7015,0.06329113924050633,0.2,12.7015,0.25,0.05,3.1645569620253164
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-09-19,criteo,roas,0.24,0.24,1.5,65,4,0,0.2,-4.0,0.06153846153846154,0.0,-4.0,0.2,0.05,3.076923076923077
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-09-25,criteo,roas,0.06,0.06,1.5,12,1,0,0.05,-1.0,0.08333333333333333,0.0,-1.0,0.05,0.05,4.166666666666667
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-09-29,criteo,roas,0.12,0.12,1.5,25,2,0,0.1,-2.0,0.08,0.0,-2.0,0.1,0.05,4.0
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-09-30,criteo,roas,0.24,0.24,1.5,94,4,0,0.2,-4.0,0.0425531914893617,0.0,-4.0,0.2,0.05,2.127659574468085
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-04,criteo,roas,0.36000000000000004,0.36000000000000004,1.5,104,6,0,0.30000000000000004,-6.0,0.057692307692307696,0.0,-6.0,0.30000000000000004,0.05,2.884615384615385
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-05,criteo,roas,0.06,0.06,1.5,27,1,0,0.05,-1.0,0.037037037037037035,0.0,-1.0,0.05,0.05,1.8518518518518519
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-19,criteo,roas,14.398800000000003,14.398800000000003,1.5,139,7,1,11.999000000000002,502.303,0.050359712230215826,0.14285714285714285,41.86207183931994,11.999000000000002,1.7141428571428574,86.32374100719426
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-20,criteo,roas,3.5987999999999993,3.5987999999999993,1.5,105,4,1,2.9989999999999997,124.044,0.0380952380952381,0.25,41.36178726242081,2.9989999999999997,0.7497499999999999,28.561904761904756
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-21,criteo,roas,0.12,0.12,1.5,24,2,0,0.1,-2.0,0.08333333333333333,0.0,-2.0,0.1,0.05,4.166666666666667
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-22,criteo,roas,0.06,0.06,1.5,17,1,0,0.05,-1.0,0.058823529411764705,0.0,-1.0,0.05,0.05,2.941176470588235
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-23,criteo,roas,0.36000000000000004,0.36000000000000004,1.5,131,6,0,0.30000000000000004,-6.0,0.04580152671755725,0.0,-6.0,0.30000000000000004,0.05,2.2900763358778633
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-24,criteo,roas,13.4148,13.4148,1.5,54,4,1,11.179,469.965,0.07407407407407407,0.25,42.03998568744968,11.179,2.79475,207.0185185185185
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-27,criteo,roas,0.48,0.48,1.5,800,8,0,0.4,-8.0,0.01,0.0,-8.0,0.4,0.05,0.5
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-28,criteo,roas,0.18000000000000002,0.18000000000000002,1.5,300,3,0,0.15000000000000002,-3.0,0.01,0.0,-3.0,0.15000000000000002,0.05,0.5000000000000001
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-10-31,criteo,roas,0.12,0.12,1.5,30,2,0,0.1,-2.0,0.06666666666666667,0.0,-2.0,0.1,0.05,3.3333333333333335
3D425C0B30E7CC4F3CF20E9DF172ECA5,2020-11-01,criteo,roas,4.296,4.296,1.5,137,7,1,3.58,148.2439,0.051094890510948905,0.14285714285714285,41.40891061452514,3.58,0.5114285714285715,26.13138686131387
40072ABF582A3EC8CA540802BC12A2B9,2020-08-09,criteo,roas,0.8400000000000001,0.8400000000000001,1.5,255,14,0,0.7000000000000001,-14.0,0.054901960784313725,0.0,-14.0,0.7000000000000001,0.05,2.7450980392156863
40072ABF582A3EC8CA540802BC12A2B9,2020-08-10,criteo,roas,0.42000000000000004,0.42000000000000004,1.5,298,7,0,0.35000000000000003,-7.0,0.02348993288590604,0.0,-7.0,0.35000000000000003,0.05,1.1744966442953022
40072ABF582A3EC8CA540802BC12A2B9,2020-08-14,criteo,roas,22.752,7.584,1.5,424,21,3,18.96,930.0,0.049528301886792456,0.14285714285714285,49.050632911392405,6.32,0.9028571428571429,44.716981132075475
40072ABF582A3EC8CA540802BC12A2B9,2020-08-15,criteo,roas,0.3,0.3,1.5,56,5,0,0.25,-5.0,0.08928571428571429,0.0,-5.0,0.25,0.05,4.464285714285714
40072ABF582A3EC8CA540802BC12A2B9,2020-08-22,criteo,roas,7.656,3.828,1.5,241,16,2,6.38,305.0,0.06639004149377593,0.125,47.80564263322884,3.19,0.39875,26.473029045643155
40072ABF582A3EC8CA540802BC12A2B9,2020-08-23,criteo,roas,5.976,5.976,1.5,206,11,1,4.98,253.89999999999998,0.05339805825242718,0.09090909090909091,50.98393574297188,4.98,0.45272727272727276,24.1747572815534
40072ABF582A3EC8CA540802BC12A2B9,2020-08-28,criteo,roas,0.78,0.78,1.5,315,13,0,0.65,-13.0,0.04126984126984127,0.0,-13.0,0.65,0.05,2.0634920634920637
40072ABF582A3EC8CA540802BC12A2B9,2020-08-29,criteo,roas,10.751999999999999,10.751999999999999,1.5,475,20,1,8.959999999999999,429.0,0.042105263157894736,0.05,47.87946428571429,8.959999999999999,0.44799999999999995,18.86315789473684
40072ABF582A3EC8CA540802BC12A2B9,2020-08-30,criteo,roas,1.7400000000000002,1.7400000000000002,1.5,2900,29,0,1.4500000000000002,-29.0,0.01,0.0,-19.999999999999996,1.4500000000000002,0.05,0.5
40072ABF582A3EC8CA540802BC12A2B9,2020-08-31,criteo,roas,13.00776,6.50388,1.5,508,28,2,10.8398,515.99,0.05511811023622047,0.07142857142857142,47.60143176073359,5.4199,0.3871357142857143,21.338188976377953
40072ABF582A3EC8CA540802BC12A2B9,2020-09-01,criteo,roas,2.7837600000000005,1.3918800000000002,1.5,135,9,2,2.3198000000000003,108.99,0.06666666666666667,0.2222222222222222,46.98249849124924,1.1599000000000002,0.25775555555555557,17.183703703703703
40072ABF582A3EC8CA540802BC12A2B9,2020-09-14,criteo,roas,0.06,0.06,1.5,54,1,0,0.05,-1.0,0.018518518518518517,0.0,-1.0,0.05,0.05,0.9259259259259259
40072ABF582A3EC8CA540802BC12A2B9,2020-09-18,criteo,roas,0.8999999999999999,0.8999999999999999,1.5,408,15,0,0.75,-15.0,0.03676470588235294,0.0,-15.0,0.75,0.05,1.838235294117647
40072ABF582A3EC8CA540802BC12A2B9,2020-09-19,criteo,roas,0.48,0.48,1.5,298,8,0,0.4,-8.0,0.026845637583892617,0.0,-8.0,0.4,0.05,1.342281879194631
40072ABF582A3EC8CA540802BC12A2B9,2020-09-21,criteo,roas,0.7200000000000001,0.7200000000000001,1.5,391,12,0,0.6000000000000001,-12.0,0.030690537084398978,0.0,-12.0,0.6000000000000001,0.05,1.534526854219949
40072ABF582A3EC8CA540802BC12A2B9,2020-09-22,criteo,roas,21.576,21.576,1.5,98,5,1,17.98,895.0,0.05102040816326531,0.2,49.777530589543936,17.98,3.596,183.46938775510205
40072ABF582A3EC8CA540802BC12A2B9,2020-09-25,criteo,roas,0.66,0.66,1.5,1100,11,1,0.55,-10.0,0.01,0.09090909090909091,-10.0,0.55,0.05,0.5
40072ABF582A3EC8CA540802BC12A2B9,2020-09-26,criteo,roas,0.12,0.12,1.5,32,2,0,0.1,-2.0,0.0625,0.0,-2.0,0.1,0.05,3.125
40072ABF582A3EC8CA540802BC12A2B9,2020-09-28,criteo,roas,0.36000000000000004,0.36000000000000004,1.5,92,6,0,0.30000000000000004,-6.0,0.06521739130434782,0.0,-6.0,0.30000000000000004,0.05,3.260869565217392
40072ABF582A3EC8CA540802BC12A2B9,2020-09-29,criteo,roas,0.18000000000000002,0.18000000000000002,1.5,67,3,0,0.15000000000000002,-3.0,0.04477611940298507,0.0,-3.0,0.15000000000000002,0.05,2.238805970149254
40072ABF582A3EC8CA540802BC12A2B9,2020-10-05,criteo,roas,0.06,0.06,1.5,100,1,0,0.05,-1.0,0.01,0.0,-1.0,0.05,0.05,0.5
