campaign_id,organization_id,platform,optimization_goal,daily_budget,total_budget,target_cpa,target_roas,start_date,end_date,product_category,brand_tier,audience_size,base_ctr,base_cvr,aov
campaign_000254,org_0449,meta,cpa,93.28224311969934,3549.8690746364764,138.82883231631328,,2025-12-20,2026-02-08,apparel,premium,broad,0.008112026279085348,0.025620898474926306,211.21172973224265
campaign_000255,org_0841,meta,conversions,846.7506421567638,49547.2803729328,,,2025-09-08,2025-10-28,electronics,value,medium,0.007359836962536967,0.032335483532271815,16.38524603549013
campaign_000256,org_0293,google,roas,35.83487057893664,1884.2051719032404,,2.706985945909662,2025-11-10,2025-12-20,home,mid,broad,0.001,0.047051096770947515,46.84100579748627
campaign_000257,org_0783,meta,roas,1119.9704421642768,146257.15303071128,,3.623203136342519,2025-09-28,2025-12-08,auto,mid,medium,0.012280800491714485,0.005177748263503462,98.19509177142652
campaign_000258,org_0045,meta,conversions,21.465238139622226,2377.4037857850512,,,2025-09-06,2025-10-29,electronics,mid,medium,0.01156212782660882,0.013212445746553125,44.06989908957938
campaign_000259,org_0931,amazon,roas,610.6724317581045,27566.08755866307,,1.5177164454570349,2025-10-14,2026-02-03,home,mid,broad,0.0056101954722965,0.08633987123876703,55.245165002275826
campaign_000260,org_0769,meta,cpa,52.918350736144816,5460.633865282233,56.98464231808725,,2025-11-03,2026-01-07,home,mid,narrow,0.005523289339858961,0.017147648170701583,47.47646963168729
campaign_000261,org_0363,google,roas,942.3094532536511,159465.86670207672,,3.3705872732302886,2025-08-16,2025-11-15,apparel,premium,narrow,0.04013085922085718,0.005,163.07339992642147
campaign_000262,org_0353,google,roas,1210.150660562122,87101.86947671213,,2.201750375307199,2025-10-02,2025-11-19,auto,mid,narrow,0.04766459610418956,0.03027922701888865,66.17327960917868
campaign_000263,org_0502,meta,conversions,62.584681391815124,7214.906975922681,,,2025-12-01,2026-02-15,auto,premium,medium,0.001,0.005,249.60708621209633
campaign_000264,org_0897,meta,roas,247.74063607646363,7961.385562457086,,2.779297158009304,2025-10-23,2025-11-23,beauty,mid,medium,0.016251317554126544,0.031121809767527205,84.04464940365084
campaign_000265,org_0009,google,roas,53.66414837262653,3919.5979838310614,,3.719980408862237,2025-10-23,2025-12-11,travel,mid,narrow,0.03487203411990407,0.03264808469453444,56.59205549750099
campaign_000266,org_0671,meta,conversions,56.82709322175417,2784.70479452755,,,2025-10-01,2025-11-08,beauty,value,broad,0.006410790960642439,0.04217633267220981,38.60591349067854
campaign_000267,org_0387,meta,cpa,572.8631396069634,18111.056270945664,138.51000693386456,,2025-10-28,2025-11-11,auto,mid,broad,0.006115152697224027,0.030187427802345162,58.62897466216915
campaign_000268,org_0745,meta,conversions,80.17429423419117,10174.786028491344,,,2025-09-27,2026-01-09,apparel,mid,broad,0.001,0.03033309057601122,67.30716591209455
campaign_000269,org_0188,meta,cpa,308.27474288615474,6378.264670424751,116.78541351722191,,2025-12-01,2025-12-18,auto,value,medium,0.001,0.009110258577154421,36.952071296239446
campaign_000270,org_0738,amazon,roas,63.08134682030005,2311.37573360943,,2.281273586919649,2025-11-25,2025-12-30,travel,value,narrow,0.004208974112723803,0.1607493144144662,15.029511944251817
campaign_000271,org_0131,amazon,conversions,925.8258392491077,65200.95622899352,,,2025-09-02,2025-10-19,auto,value,narrow,0.004460633461436291,0.0987608574488092,27.598505915598583
campaign_000272,org_0864,meta,cpa,20.055983590582322,6545.659420786105,98.28731173418916,,2025-09-30,2026-01-04,beauty,mid,medium,0.009073081523275796,0.005,77.54986555635773
campaign_000273,org_0476,amazon,roas,563.4523995018795,41270.58751208921,,2.6158759596126453,2025-11-26,2026-02-20,food,mid,medium,0.006509718231152152,0.07269837499912556,68.70341911011981
campaign_000274,org_0594,google,roas,123.58361070390374,14166.549374477896,,3.8762069687509535,2025-11-05,2026-01-02,food,mid,broad,0.033471216790568435,0.04041231885371076,95.58616188703914
campaign_000275,org_0248,amazon,roas,193.8791404635454,5457.973673460095,,1.5620650329981847,2025-08-15,2025-10-16,food,mid,medium,0.003140411872087963,0.1550538521305767,91.6790515978353
campaign_000276,org_0905,meta,conversions,1788.981364402638,309714.45455622836,,,2025-07-31,2025-09-26,auto,value,broad,0.011867961741831155,0.016230354007789046,34.46505246048987
campaign_000277,org_0501,meta,cpa,2177.995357965976,216769.5562607271,48.12132648180594,,2025-08-01,2025-10-10,travel,mid,broad,0.001,0.017238858392899785,76.09435426368239
campaign_000278,org_0713,meta,roas,133.53458864490594,33254.09398137694,,4.101116648769402,2025-10-29,2026-02-19,electronics,value,medium,0.012468436708903755,0.050131115487156076,27.8623107960334
campaign_000279,org_0917,meta,conversions,1466.9417739571757,218452.1028372891,,,2025-11-26,2026-03-19,home,mid,medium,0.001,0.04350629484954917,62.293893386013266
campaign_000280,org_0774,amazon,cpa,204.04178821576832,3901.0096594915512,14.359717044934918,,2025-08-19,2025-09-13,beauty,mid,narrow,0.004591002957747861,0.13982503437706723,58.044037999028525
campaign_000281,org_0335,amazon,roas,3752.8657737152407,103924.79920545995,,1.9565264971075473,2025-09-18,2025-10-17,electronics,value,narrow,0.009458431289896643,0.13401793404473136,39.335230114344284
campaign_000282,org_0335,google,roas,49.712235060300216,7952.484740491505,,2.036032487907422,2025-11-21,2026-01-31,food,value,broad,0.0313296700243129,0.09320662702948422,22.69182974777067
campaign_000283,org_0217,amazon,conversions,1682.0813966276799,28680.4293699648,,,2025-10-29,2026-01-17,electronics,mid,medium,0.005159956271112117,0.19745653092915197,77.27936829247052
campaign_000284,org_0743,meta,roas,215.83079387980538,7972.508930893089,,1.9497914836526926,2025-12-22,2026-01-20,electronics,value,broad,0.006153510941069737,0.017333937705996363,38.16634225238594
campaign_000285,org_0545,amazon,conversions,871.9172352807344,15442.652146352582,,,2025-09-03,2025-09-29,beauty,mid,medium,0.0033226258406847385,0.1830986047607713,57.05337640761053
campaign_000286,org_0912,meta,roas,189.45172838301778,7457.024923163642,,1.5481483541752081,2025-12-11,2025-12-31,travel,value,narrow,0.019052811654518467,0.038810357719867135,35.521010989422415
campaign_000287,org_0884,amazon,roas,945.4969744171464,20666.378001557558,,3.773899247659961,2025-08-16,2025-11-04,beauty,premium,broad,0.001,0.09206428155250578,180.25788026465818
campaign_000288,org_0110,meta,conversions,504.3899656827047,9821.952548708305,,,2025-08-10,2025-09-08,food,premium,medium,0.009655933206937832,0.042631151760271206,252.71099808932044
campaign_000289,org_0145,meta,roas,3391.203212578721,546643.8755777231,,2.513541678068604,2025-08-09,2025-11-16,apparel,premium,narrow,0.013206237195920876,0.005,181.69770166975596
campaign_000290,org_0462,meta,roas,21.169870904412374,3526.3798343803187,,3.9785857613324356,2025-12-20,2026-03-18,travel,mid,medium,0.01852684292188082,0.013502391068299648,83.35733216896415
campaign_000291,org_0969,meta,conversions,47.07267787375046,3803.066335777217,,,2025-07-31,2025-09-05,travel,value,medium,0.0031467603748902297,0.024147605267443608,28.475097062052996
campaign_000292,org_0780,amazon,roas,5391.426592501176,245090.2248771158,,4.567743296782445,2025-11-18,2026-01-14,travel,mid,medium,0.00459705808594045,0.0645755414179475,98.26010798201482
campaign_000293,org_0539,amazon,conversions,1651.1176780881215,22216.63416911992,,,2025-08-21,2025-09-08,apparel,premium,narrow,0.004238098674995637,0.055213245933643254,132.63743821445686
campaign_000294,org_0053,amazon,cpa,937.4373640598475,13004.5483297287,12.206044076092724,,2025-12-01,2026-02-20,travel,premium,medium,0.006382150856046339,0.18161130493680977,271.8027474466316
campaign_000295,org_0394,meta,roas,32034.415095135842,688684.3158034458,,3.3348970558971236,2025-10-26,2025-11-16,food,premium,narrow,0.011887815009923705,0.03017552232681694,243.37232499208488
campaign_000296,org_0093,meta,conversions,498.33217851310735,77275.07703933661,,,2025-11-25,2026-03-07,auto,premium,medium,0.0058545083572349174,0.005,244.39791772028053
campaign_000297,org_0079,amazon,cpa,4035.171441148733,58211.27265443317,44.44066177853179,,2025-12-17,2026-01-01,apparel,value,medium,0.004030584703009565,0.18032623178827045,38.118163308596806
campaign_000298,org_0606,amazon,roas,544.7738350636532,45838.60395694098,,2.1283717357723893,2025-10-31,2026-02-01,food,mid,medium,0.003160017720859097,0.037465598647405216,56.39820688487694
campaign_000299,org_0012,meta,conversions,1088.5671737106093,64656.25825130757,,,2025-11-26,2026-02-25,auto,premium,medium,0.01687253527383028,0.022217106006972222,247.36851366553591
campaign_000300,org_0880,meta,cpa,580.360218551188,35616.39862745156,33.66086747043446,,2025-08-27,2025-10-24,apparel,mid,medium,0.010359934575756881,0.04572197389536424,50.238324330459875
campaign_000301,org_0389,amazon,cpa,1530.5115066527585,16427.82831654165,97.0523698862219,,2025-12-07,2026-01-02,beauty,premium,broad,0.0036982423859203382,0.13730825971198415,282.2961682343243
campaign_000302,org_0184,google,roas,36.68353925523215,5138.099202414318,,2.711626087886461,2025-10-22,2025-11-30,apparel,value,narrow,0.06488139758007389,0.041825890130431025,26.059254546516172
campaign_000303,org_0913,google,roas,1124.9036010935804,109292.13808166498,,3.268042728995911,2025-09-10,2025-11-14,home,mid,narrow,0.04622092170272793,0.056596354145586794,93.3782659647543
campaign_000304,org_0541,google,cpa,322.7898929272815,40752.04950555212,125.77614578821016,,2025-10-25,2026-01-11,apparel,mid,narrow,0.05187766226143928,0.025918009390557717,53.33553569132918
campaign_000305,org_0206,google,cpa,581.7595948285666,22676.7159006868,76.79603760333205,,2025-08-09,2025-10-24,travel,mid,broad,0.034033458953228665,0.05537990342680162,55.810618441463035
campaign_000306,org_0408,amazon,conversions,3076.7258151868687,86431.81110050906,,,2025-11-22,2026-01-23,auto,mid,narrow,0.0042128010459496,0.2278817060989031,66.23806219921721
campaign_000307,org_0714,amazon,roas,107.1551141039098,1501.5701205897515,,3.778779793991029,2025-12-02,2025-12-20,electronics,premium,medium,0.0018459702603917578,0.1946166476094705,272.06690265278064
campaign_000308,org_0093,meta,conversions,54.74557596180259,5857.385094864078,,,2025-09-10,2025-12-05,food,mid,narrow,0.006371953933216733,0.03260111446561785,68.74470763964564
campaign_000309,org_0482,amazon,conversions,374.7621534458965,8960.335808158821,,,2025-11-17,2025-12-16,travel,premium,medium,0.001,0.03456080536618059,172.09676776493313
campaign_000310,org_0728,amazon,cpa,2401.6091783839256,81334.50050683928,71.35180184678396,,2025-12-04,2026-03-30,apparel,mid,medium,0.00700491760951814,0.12208734683912777,96.91597248365159
campaign_000311,org_0017,google,conversions,414.25504755485326,150698.9556076678,,,2025-12-04,2026-02-01,food,value,medium,0.017694227506484864,0.044404333566908635,17.983714495697782
campaign_000312,org_0293,meta,cpa,51.16282778771361,5155.383384702797,116.59620545884584,,2025-12-09,2026-01-22,electronics,mid,broad,0.0029487665874841046,0.005,59.029373535176354
campaign_000313,org_0247,meta,conversions,24.879835481698226,4951.887346171304,,,2025-11-08,2026-02-14,travel,mid,medium,0.014322927495286198,0.00836341982592772,93.48943192026063
campaign_000314,org_0276,amazon,roas,1441.9329515750856,78929.04963382092,,2.6015353779062904,2025-12-18,2026-03-08,beauty,premium,medium,0.003525092419968899,0.10749218335287745,164.41452353723753
campaign_000315,org_0447,meta,cpa,199.76280731842192,43830.23932417213,110.51604926531036,,2025-07-30,2025-10-02,food,value,medium,0.015406747646567218,0.04673318106158438,20.829548038803967
campaign_000316,org_0705,google,conversions,45.4111886355899,6546.586766847899,,,2025-12-22,2026-04-14,electronics,mid,medium,0.04790982480902045,0.05574520289631831,86.05415046001227
campaign_000317,org_0581,meta,roas,126.72026443330894,6680.274732052187,,2.859443075429845,2025-08-29,2025-09-30,electronics,premium,narrow,0.01227104934170619,0.005,198.35869664744462
campaign_000318,org_0892,meta,roas,411.6355100557542,50000.13777518193,,3.9318030250708365,2025-09-12,2026-01-09,beauty,mid,narrow,0.013832914012983477,0.037068462635581875,67.98660929018922
campaign_000319,org_0504,google,conversions,68.77341772198602,24431.82381586795,,,2025-11-21,2026-03-12,travel,value,narrow,0.02015908715122886,0.04292503085506086,24.74591194295464
campaign_000320,org_0860,amazon,cpa,1061.9357183700126,12502.467744273572,145.61388568330747,,2025-10-28,2025-11-13,food,premium,narrow,0.004338796647919001,0.12030057403679496,222.16510940725283
campaign_000321,org_0505,amazon,cpa,257.65778901572605,18779.51168518328,67.21948994637377,,2025-09-26,2025-12-01,apparel,mid,narrow,0.005140406426420628,0.07064565330353019,66.921621493524
campaign_000322,org_0580,google,cpa,1829.3139629789691,157063.9596597172,68.6039253920593,,2025-09-26,2025-12-01,beauty,mid,narrow,0.06332279920073762,0.029706522719943042,70.56700039163069
campaign_000323,org_0952,amazon,cpa,153.76161467919022,5979.836581882421,18.74622618396942,,2025-10-25,2026-02-06,home,mid,narrow,0.005015689879644374,0.0885338850161715,99.1104159773383
campaign_000324,org_0026,google,cpa,127.63249849905115,8456.013085932263,13.258478251862932,,2025-12-16,2026-01-21,apparel,mid,narrow,0.055415577731452184,0.07480732319893692,73.79382326920623
campaign_000325,org_0506,amazon,cpa,2122.488443983672,60948.35291401739,103.14577834576048,,2025-08-24,2025-10-13,food,mid,medium,0.0026774565889248867,0.17713170140863516,84.77080677697238
campaign_000326,org_0737,amazon,roas,618.6802706301532,91478.66684714475,,3.976459702396935,2025-12-07,2026-03-30,food,value,narrow,0.00336217782142759,0.18438556505730166,20.57697264890278
campaign_000327,org_0764,amazon,roas,8375.385113741699,491734.6557598314,,4.753836491881692,2025-12-11,2026-03-14,travel,mid,narrow,0.0053672261957461425,0.08128863412913667,71.97489875636518
campaign_000328,org_0050,google,conversions,10288.315177113098,2024566.07194954,,,2025-11-13,2026-02-21,home,mid,medium,0.034842262297461596,0.05542427139323736,79.57267453115087
campaign_000329,org_0435,meta,roas,209.685730890806,8690.243328234046,,1.7519462132292032,2025-08-28,2025-09-23,home,mid,medium,0.009202754448071743,0.016512743361233543,90.32154761229852
campaign_000330,org_0049,meta,conversions,48.03677367357573,5458.028224154708,,,2025-11-01,2026-02-24,electronics,premium,medium,0.011408469386876943,0.012611366667036198,235.74753523911033
campaign_000331,org_0828,amazon,cpa,1653.9303980439445,31883.296363491314,119.53812166111551,,2025-12-01,2025-12-31,electronics,premium,medium,0.006440957414322061,0.1721384859043943,202.24699847615344
campaign_000332,org_0803,google,cpa,2552.6633761702788,45301.97454123013,77.62692704132198,,2025-11-28,2026-01-03,apparel,mid,medium,0.049619934454084254,0.06400585358942944,59.07772890716756
campaign_000333,org_0036,meta,roas,35.75537945999965,3503.2383525915066,,1.923603161022836,2025-12-20,2026-03-17,home,value,narrow,0.013172719963677857,0.05052424753236255,27.769813720221126
campaign_000334,org_0433,google,conversions,190.93556237035406,39026.093938089,,,2025-11-10,2026-02-07,food,mid,medium,0.02926595861611115,0.03989913718597454,41.52961352779503
campaign_000335,org_0230,google,roas,5900.015499576264,312588.11567213293,,3.449785337850706,2025-10-17,2025-12-21,travel,premium,narrow,0.04339708825715052,0.021036553311659698,249.994992685471
campaign_000336,org_0834,meta,cpa,387.1382839323212,51431.477813368314,64.36406873338075,,2025-08-25,2025-11-12,home,mid,medium,0.008698285878540638,0.023762188921115528,62.934692124479156
campaign_000337,org_0426,google,cpa,25.31176295984389,1522.7091914838286,92.61810363607736,,2025-12-16,2026-01-22,auto,premium,narrow,0.04398827914625653,0.027651602131366096,269.86043271664084
campaign_000338,org_0765,amazon,cpa,727.666559188836,17882.326254548334,27.523068066303182,,2025-11-27,2026-02-19,beauty,premium,medium,0.0014372910555790841,0.12942768655811254,217.38410688082882
campaign_000339,org_0123,amazon,cpa,59.94359856410843,822.3119542434814,110.93904529472769,,2025-11-20,2025-12-04,food,premium,medium,0.007041175113161433,0.020083876023047155,185.59834576339446
campaign_000340,org_0780,amazon,cpa,40.59619999561351,948.0113958623349,95.41142673319256,,2025-12-20,2026-01-05,electronics,value,broad,0.002465943926511407,0.11741888517613426,17.147140052060397
campaign_000341,org_0852,meta,conversions,28.681088071647647,6715.869635352634,,,2025-12-10,2026-02-04,food,mid,broad,0.004567565183719996,0.005,66.28933399904466
campaign_000342,org_0523,google,cpa,69.08053802188445,6904.2320781409,108.63230467983533,,2025-11-14,2026-01-20,travel,premium,medium,0.027947608373407193,0.018306961596941618,125.72677026604902
campaign_000343,org_0495,amazon,conversions,125.99311169892844,6118.933534314788,,,2025-12-06,2026-01-20,electronics,value,medium,0.0034830257483305822,0.16602137623588326,30.17284100812365
campaign_000344,org_0488,google,conversions,123.06088766912518,12092.749179595177,,,2025-08-13,2025-09-29,beauty,value,narrow,0.001,0.041629549939590865,37.29707003814027
campaign_000345,org_0040,meta,conversions,4739.173849829863,633194.5578378994,,,2025-08-19,2025-10-21,auto,value,narrow,0.006573011589438121,0.021437418600756,30.47819917173774
campaign_000346,org_0172,meta,roas,92.36002439574047,2580.6329097836733,,2.5306362081389597,2025-08-06,2025-08-27,apparel,mid,medium,0.01505015056911142,0.020474136984104958,89.01713091480023
campaign_000347,org_0214,google,conversions,57.1291109789819,5270.8533626122535,,,2025-11-13,2025-12-28,travel,value,narrow,0.05435816592172886,0.0825553256073456,15.43709862917197
campaign_000348,org_0227,amazon,cpa,1044.2048589862518,16356.979920024818,97.61602195198545,,2025-09-17,2025-10-25,beauty,premium,broad,0.002641805874666085,0.16369513686093506,139.79568437718984
campaign_000349,org_0407,google,roas,858.4904587464705,187286.37842422107,,4.2932531634377185,2025-08-11,2025-10-27,apparel,mid,medium,0.05229261545849362,0.031712587454674375,50.07555414001691
campaign_000350,org_0317,meta,cpa,139.56545005511072,3143.2386681113617,67.9201372544048,,2025-10-27,2025-11-18,electronics,premium,broad,0.014543758460140452,0.028127430342905047,275.72412354467536
campaign_000351,org_0106,amazon,roas,126.46710068437477,48008.340544926534,,1.8774788544786585,2025-12-11,2026-03-19,apparel,premium,medium,0.0026762268711093785,0.005,155.62679914778514
campaign_000352,org_0401,google,conversions,10.259749668471235,8551.165707071139,,,2025-10-02,2026-01-06,travel,value,narrow,0.054292816878710626,0.005,32.95607585319541
campaign_000353,org_0527,google,cpa,182.57181093062033,43043.67961549862,21.9763184229066,,2025-10-03,2025-12-30,travel,value,medium,0.05097084678826567,0.019624062389686902,35.621220906604556
campaign_000354,org_0513,google,roas,266.1407501526124,22294.042885089748,,2.7043853257972157,2025-11-17,2025-12-30,home,premium,medium,0.04149599304051234,0.005,248.11400682660556
campaign_000355,org_0157,amazon,cpa,53.18763455383454,1848.1116923301943,78.26117686143019,,2025-11-05,2025-12-10,beauty,mid,broad,0.0019946745484487496,0.10258872512303978,81.64724327020792
campaign_000356,org_0539,google,cpa,695.0772337399817,38066.93367651044,74.21337994021016,,2025-10-08,2025-11-04,apparel,mid,medium,0.04916892854180157,0.01564939661048737,81.65404197826717
campaign_000357,org_0731,google,roas,152.46660645830278,131989.8344870117,,1.682290953012698,2025-11-08,2026-02-24,apparel,value,medium,0.05467392753859284,0.040276872799237716,19.28653623760692
campaign_000358,org_0816,amazon,cpa,7345.6499033013915,419791.09897165693,144.7173367665473,,2025-08-24,2025-10-11,travel,mid,medium,0.0062134449028327194,0.10122557700807851,57.86363840639635
campaign_000359,org_0286,amazon,roas,42.60311890718415,8116.324503942617,,3.0426998561509015,2025-11-24,2026-03-16,home,value,narrow,0.006404819349508081,0.1217115444142788,33.037800579836336
campaign_000360,org_0528,meta,cpa,39.0481957357991,2707.5616316692876,148.84579416798374,,2025-10-25,2025-12-29,apparel,mid,narrow,0.008676760229324223,0.01893274022729213,65.32307577164153
campaign_000361,org_0733,google,cpa,258.53286869132387,7247.205364921713,40.135060754063616,,2025-11-13,2025-12-07,home,value,broad,0.007383377670766543,0.05480849097864732,24.51564499698465
campaign_000362,org_0926,amazon,cpa,1915.450756510425,86944.6040372537,98.93878243121998,,2025-07-28,2025-09-01,home,mid,medium,0.005123688165509814,0.020307691269633547,87.339418555623
campaign_000363,org_0536,amazon,conversions,81.85790314511407,5369.21015286531,,,2025-08-25,2025-12-09,apparel,mid,medium,0.0022424466940574833,0.11076357775236907,83.37793194093173
campaign_000364,org_0441,meta,conversions,77.1873494531784,10309.934806946847,,,2025-08-18,2025-11-16,apparel,mid,medium,0.003869707877101719,0.03354539619775168,79.39019651132593
campaign_000365,org_0556,amazon,roas,49.02114416911611,8919.280060759074,,4.242508158835723,2025-11-09,2026-01-21,food,premium,medium,0.0038575410283944083,0.027565289072675716,122.35751617155522
campaign_000366,org_0933,amazon,roas,821.7481607248529,55040.70527373471,,1.909402552581707,2025-10-31,2026-01-10,beauty,value,narrow,0.007232527375924103,0.1923487572515932,16.921668010705822
campaign_000367,org_0864,google,cpa,3041.019927282815,90502.73720135777,113.34457209045154,,2025-07-30,2025-09-04,travel,mid,narrow,0.028893655963839703,0.07990679690353174,53.83413843022932
campaign_000368,org_0784,google,roas,153.51944167296784,8271.828856295619,,4.236257540066329,2025-08-17,2025-09-19,travel,value,narrow,0.02542713576616905,0.026649009183088407,15.814825670405602
campaign_000369,org_0168,meta,cpa,626.2293209320084,20316.889185683664,127.690727777805,,2025-12-21,2026-01-25,beauty,premium,narrow,0.0014840574487393384,0.02506359504207891,191.07733966222884
campaign_000370,org_0825,amazon,cpa,97.5731447369544,19133.567341906582,56.174675528907656,,2025-08-15,2025-11-24,travel,value,medium,0.0034388303497895198,0.06620524341538153,33.53455504102322
campaign_000371,org_0656,google,conversions,231.28339141599903,14414.605941722119,,,2025-10-10,2025-11-07,auto,value,medium,0.0026775355807962765,0.03860156145774989,36.76159323584618
campaign_000372,org_0761,google,roas,219.68709432181225,28077.67362609332,,3.0671042307066863,2025-09-15,2025-11-17,food,mid,narrow,0.055391897774947095,0.04975626546804173,42.818578747954135
campaign_000373,org_0983,amazon,conversions,58.35725750784151,876.6784879549245,,,2025-10-09,2025-10-24,auto,mid,narrow,0.0021098462854095192,0.11630324034905862,49.48054473507426
campaign_000374,org_0677,google,conversions,47.17420480035924,2758.4847098096748,,,2025-08-18,2025-10-01,auto,mid,narrow,0.013982931320676222,0.011424732097451165,82.56420450711309
campaign_000375,org_0833,amazon,cpa,16966.849488692278,499558.8773104622,57.20037137447728,,2025-11-10,2026-02-11,travel,premium,narrow,0.00714778927493729,0.09420667832511305,143.46886909031608
campaign_000376,org_0246,google,roas,111.3973760655888,13899.970678239579,,4.612443864250372,2025-11-29,2026-02-11,home,value,narrow,0.04180588987108912,0.02055440108932887,34.34490847243197
campaign_000377,org_0136,amazon,conversions,85.79383802822578,1179.2201404247394,,,2025-09-03,2025-09-17,beauty,premium,broad,0.004685313352274246,0.0631571977495202,207.32484552976425
campaign_000378,org_0351,amazon,roas,47.73215365942351,5087.490436451174,,3.7940188166917173,2025-10-09,2026-01-03,travel,value,medium,0.0051245962570305266,0.18325361526897363,32.3915837784651
campaign_000379,org_0767,meta,conversions,773.5474687179269,14342.564578297237,,,2025-07-29,2025-08-15,beauty,value,narrow,0.009372164908268012,0.043441618777061874,18.096880186575934
campaign_000380,org_0060,google,roas,205.35832025327994,17157.388742252464,,1.6724190975009,2025-12-06,2026-01-19,electronics,value,narrow,0.028031510523058193,0.027486107704789146,36.11956214916452
campaign_000381,org_0677,meta,cpa,384.96543478284235,14781.095381430163,106.3020306871237,,2025-09-01,2025-11-14,home,premium,broad,0.006624588336459382,0.024589579154253527,253.6327453542928
campaign_000382,org_0108,amazon,conversions,10529.782173952246,244017.43491832272,,,2025-10-16,2025-11-07,home,value,broad,0.002357095976926406,0.16742318159923425,15.93612404574282
campaign_000383,org_0299,google,conversions,60.011963578763094,11464.540201598144,,,2025-10-11,2026-01-08,beauty,mid,medium,0.04663150860156963,0.037036742799962226,71.36595126857526
campaign_000384,org_0541,meta,roas,804.5690829407293,45715.08730709076,,2.8490349067417715,2025-12-22,2026-02-26,home,mid,medium,0.013371165914364578,0.06020504872964213,72.40982894811691
campaign_000385,org_0592,amazon,roas,1971.6455348859051,92567.78325848778,,2.839176931690963,2025-09-19,2025-12-11,home,premium,medium,0.0028683502391631723,0.028882033800835896,227.9616923149305
campaign_000386,org_0338,meta,cpa,2942.242528277317,59010.27084047771,25.13078627131236,,2025-08-09,2025-08-30,apparel,mid,medium,0.013461164327948005,0.037373143097161485,80.78110686293739
campaign_000387,org_0817,amazon,cpa,302.6137724179015,9770.614327721802,30.37831894810449,,2025-08-30,2025-10-20,apparel,premium,narrow,0.002770257172434676,0.049369594178494514,192.5664384103581
campaign_000388,org_0732,amazon,roas,3499.7863488179937,73467.94612172488,,4.302314098904164,2025-08-31,2025-12-27,beauty,mid,broad,0.001,0.14931528133851074,75.41756507036
campaign_000389,org_0557,amazon,cpa,1215.5079270625633,128363.85624210724,111.65460088477418,,2025-12-21,2026-04-12,home,value,broad,0.002603813380791815,0.24779654775579363,23.309492830786617
campaign_000390,org_0989,meta,cpa,39.898320810318744,10675.621542955208,35.35392368397313,,2025-09-10,2025-11-27,travel,value,narrow,0.007143170307097368,0.03972389262482411,23.632709748942183
campaign_000391,org_0986,amazon,roas,264.4041405835131,2572.184053653031,,4.835634080626344,2025-11-10,2026-01-06,beauty,premium,narrow,0.004171546478503516,0.09442610057663908,227.2215122170706
campaign_000392,org_0299,google,roas,128.53507288281043,31517.103270148316,,2.735942897445361,2025-10-11,2025-12-31,food,mid,broad,0.0044666446993237435,0.008437089065200338,93.2680621920068
campaign_000393,org_0890,meta,cpa,390.0577005202411,24857.443848026676,54.526058444412755,,2025-08-25,2025-10-08,electronics,mid,medium,0.008725489774167063,0.018817535992589885,93.37506110024765
campaign_000394,org_0883,google,cpa,19.040531042656923,5429.483519652133,45.75086945554829,,2025-12-08,2026-03-20,apparel,premium,narrow,0.038011830533180815,0.005832154415179064,192.9829463442031
campaign_000395,org_0959,meta,cpa,48.6598359308889,18641.935192584195,137.83028371466028,,2025-08-08,2025-11-26,electronics,premium,medium,0.004733827562986097,0.005342010895242059,147.18104116064768
campaign_000396,org_0274,meta,roas,488.8677127551379,148702.93882001555,,3.5837058722220685,2025-08-30,2025-12-26,travel,mid,broad,0.001,0.015663569721687257,79.75759861261973
campaign_000397,org_0746,amazon,conversions,631.9990443561784,16818.37654874876,,,2025-12-02,2026-03-06,home,value,medium,0.005104187371517677,0.17190239318356648,29.504736643802328
campaign_000398,org_0470,google,conversions,463.01018729753565,117674.89891938868,,,2025-08-17,2025-11-27,food,mid,medium,0.028439619939027664,0.04367406475517994,49.55571003281438
campaign_000399,org_0382,google,conversions,211.30884423419715,6610.69659734083,,,2025-11-09,2025-12-17,beauty,premium,narrow,0.035292484150392885,0.05818756572693281,103.18736282721319
campaign_000400,org_0275,meta,roas,698.4570058953,53473.133152268514,,3.0743755391705543,2025-11-18,2026-02-19,food,mid,narrow,0.0029914870527124977,0.03629113444384883,55.30587478086667
campaign_000401,org_0368,amazon,roas,4315.419004644448,38435.26104648518,,4.9938753222340315,2025-11-14,2025-11-28,home,mid,medium,0.004392218392829963,0.17085110740196696,70.91761162849089
campaign_000402,org_0664,meta,cpa,154.4504289567814,11941.401060535576,23.417941936383023,,2025-09-29,2025-11-12,auto,value,broad,0.007399283372108913,0.01637602005864498,34.00089800898726
campaign_000403,org_0574,meta,cpa,553.6655666214168,16842.55121221998,139.67873160934766,,2025-12-03,2025-12-29,electronics,mid,broad,0.0028591167840530266,0.024304414065916956,91.05242415522193
campaign_000404,org_0301,google,conversions,593.5761902153541,56694.72804052728,,,2025-12-22,2026-03-06,home,mid,medium,0.027729928745437383,0.043912217859007875,93.35815329995648
campaign_000405,org_0106,meta,conversions,25678.08878927466,1164830.6185815819,,,2025-12-09,2026-02-27,travel,premium,broad,0.017823995622542638,0.017056189579540398,294.35471054885534
campaign_000406,org_0335,amazon,conversions,1828.5687422358874,43034.181860592194,,,2025-10-23,2025-12-06,home,mid,medium,0.005327413964494749,0.11452789965339748,99.58231884237958
